method,dataset,split_id,repeat_id,seed,success,notes,dataset_root,split_file,num_nodes,num_edges,num_classes,train_count,val_count,test_count,graph_symmetrized,self_loops_added,features_normalized_for_propagation,graph_treated_as_undirected,tuning_runtime_sec,method_runtime_sec,total_runtime_sec,parameter_source,parameter_tuning_target_method,tuned_separately_for_this_method,is_distinct_method_variant,parent_method,val_acc,test_acc,mlp_hidden,mlp_layers,mlp_dropout,mlp_lr,mlp_weight_decay,mlp_epochs,a_values,selected_threshold_high,selected_weights,fraction_test_nodes_uncertain,fraction_test_nodes_changed_from_mlp,acc_test_confident_nodes,acc_test_uncertain_nodes,feature_knn_used,feature_knn_k,avg_runtime_overhead_over_mlp_sec,diagnostics_path
selective_graph_correction,cornell,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_2.npz,183,557,5,87,59,37,True,False,True,True,0.0011379389907233417,0.005314887996064499,0.006452826986787841,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7288135593220338,0.8108108108108109,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.05405405405405406,0.0,0.8285714285714286,0.5,False,5,0.006452826986787841,logs/cornell_selective_graph_correction_split2_rep0.json
mlp_only,cornell,2,1,133901,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_2.npz,183,557,5,87,59,37,True,False,True,True,0.21977462698123418,6.533399573527277e-05,0.21983996097696945,mlp_only_self_tuned,mlp_only,True,True,,0.7118644118309021,0.7837837934494019,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,2,1,133901,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_2.npz,183,557,5,87,59,37,True,False,True,True,1.3334211219917051,0.015449603990418836,1.348870725982124,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4406779661016949,0.43243243243243246,,,,,,,"[0.2287130104205553, -0.4518392706280582, 0.2767106630845494, 0.26339176731033703, 0.04620222363047586, 0.07401111166177679, 0.6036271946924473, 1.0651016372008324]",,,,,,,,,,
selective_graph_correction,cornell,2,1,133901,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_2.npz,183,557,5,87,59,37,True,False,True,True,0.0011386940022930503,0.0050855029840022326,0.006224196986295283,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.711864406779661,0.7837837837837838,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.0,0.0,0.7837837837837838,,False,5,0.006224196986295283,logs/cornell_selective_graph_correction_split2_rep1.json
mlp_only,cornell,2,2,133902,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_2.npz,183,557,5,87,59,37,True,False,True,True,0.21473479800624773,6.37330231256783e-05,0.2147985310293734,mlp_only_self_tuned,mlp_only,True,True,,0.694915235042572,0.7837837934494019,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,2,2,133902,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_2.npz,183,557,5,87,59,37,True,False,True,True,1.3346978199842852,0.016645376017550007,1.3513431960018352,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4576271186440678,0.5405405405405406,,,,,,,"[0.4556297500206275, -0.3927019076472339, 0.2006659469376375, 0.3642500733268752, 0.06697489429143148, 0.026864643283194014, 0.655602436597238, 1.3274104246550293]",,,,,,,,,,
selective_graph_correction,cornell,2,2,133902,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_2.npz,183,557,5,87,59,37,True,False,True,True,0.0012033929815515876,0.005325942009221762,0.00652933499077335,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.6779661016949152,0.7837837837837838,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.0,0.0,0.7837837837837838,,False,5,0.00652933499077335,logs/cornell_selective_graph_correction_split2_rep2.json
mlp_only,cornell,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_3.npz,183,557,5,87,59,37,True,False,True,True,0.21405958899413235,6.429498898796737e-05,0.21412388398312032,mlp_only_self_tuned,mlp_only,True,True,,0.6779661178588867,0.7297297120094299,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_3.npz,183,557,5,87,59,37,True,False,True,True,1.3752683530037757,0.015425444988068193,1.390693797991844,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4745762711864407,0.6216216216216216,,,,,,,"[0.19673403234603937, -0.42918930901958163, 0.17356191686355849, 0.1910126836418683, 0.12950937321872166, 0.07038652909978024, 0.7666907947676856, 0.9405106177805964]",,,,,,,,,,
selective_graph_correction,cornell,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_3.npz,183,557,5,87,59,37,True,False,True,True,0.0011493600031826645,0.005086266988655552,0.006235626991838217,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.6610169491525424,0.7027027027027027,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02702702702702703,0.02702702702702703,0.7222222222222222,0.0,False,5,0.006235626991838217,logs/cornell_selective_graph_correction_split3_rep0.json
mlp_only,cornell,3,1,134001,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_3.npz,183,557,5,87,59,37,True,False,True,True,0.2136711950006429,6.771599873900414e-05,0.21373891099938191,mlp_only_self_tuned,mlp_only,True,True,,0.6440678238868713,0.7567567825317383,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,3,1,134001,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_3.npz,183,557,5,87,59,37,True,False,True,True,1.3344526439905167,0.015252412995323539,1.3497050569858402,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4745762711864407,0.6216216216216216,,,,,,,"[0.07323533946195393, -0.23804095118646068, 0.2776769170858457, 0.18745085802432782, 0.0539199256860045, 0.03601994172720126, 0.4713637631015441, 0.838854290909672]",,,,,,,,,,
selective_graph_correction,cornell,3,1,134001,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_3.npz,183,557,5,87,59,37,True,False,True,True,0.0011837210040539503,0.005176847014809027,0.006360568018862978,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.6610169491525424,0.7297297297297297,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.02702702702702703,0.02702702702702703,0.75,0.0,False,5,0.006360568018862978,logs/cornell_selective_graph_correction_split3_rep1.json
mlp_only,cornell,3,2,134002,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_3.npz,183,557,5,87,59,37,True,False,True,True,0.21404391500982456,0.0001083149982150644,0.21415223000803962,mlp_only_self_tuned,mlp_only,True,True,,0.6610169410705566,0.7297297120094299,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,3,2,134002,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_3.npz,183,557,5,87,59,37,True,False,True,True,1.3241366599977482,0.015262617991538718,1.339399277989287,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4915254237288136,0.5405405405405406,,,,,,,"[0.2904412904976691, -0.11264807353533324, 0.44931712021857895, 0.1706465134848444, 0.044193281238079904, 0.07013248019163386, 0.7730482829625902, 0.6407424305406997]",,,,,,,,,,
selective_graph_correction,cornell,3,2,134002,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_3.npz,183,557,5,87,59,37,True,False,True,True,0.0011861020175274462,0.005126219999510795,0.006312322017038241,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.6610169491525424,0.7567567567567568,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02702702702702703,0.02702702702702703,0.75,1.0,False,5,0.006312322017038241,logs/cornell_selective_graph_correction_split3_rep2.json
mlp_only,cornell,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_4.npz,183,557,5,87,59,37,True,False,True,True,0.21470082399901003,7.483700755983591e-05,0.21477566100656986,mlp_only_self_tuned,mlp_only,True,True,,0.7457627058029175,0.8108108043670654,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_4.npz,183,557,5,87,59,37,True,False,True,True,1.3425667119736318,0.015309324022382498,1.3578760359960143,tuned_on_predictclass_then_reused,predictclass,True,True,,0.5254237288135594,0.5945945945945946,,,,,,,"[0.04481753783871678, -0.28340152274553815, 0.3491029734928774, 0.24169708618042435, 0.08789729235866746, 0.009244164257553622, 0.8410079509007402, 1.0781198152246634]",,,,,,,,,,
selective_graph_correction,cornell,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_4.npz,183,557,5,87,59,37,True,False,True,True,0.0011737970053218305,0.00531682901782915,0.0064906260231509805,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7457627118644068,0.8108108108108109,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02702702702702703,0.0,0.8055555555555556,1.0,False,5,0.0064906260231509805,logs/cornell_selective_graph_correction_split4_rep0.json
mlp_only,cornell,4,1,134101,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_4.npz,183,557,5,87,59,37,True,False,True,True,0.21855700502055697,6.786501035094261e-05,0.21862487003090791,mlp_only_self_tuned,mlp_only,True,True,,0.7457627058029175,0.7837837934494019,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,4,1,134101,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_4.npz,183,557,5,87,59,37,True,False,True,True,1.3611161159933545,0.015803934016730636,1.376920050010085,tuned_on_predictclass_then_reused,predictclass,True,True,,0.5423728813559322,0.5675675675675675,,,,,,,"[0.3460827631812473, -0.04081082013140258, 0.05829773089220519, 0.31479870878461075, 0.013412899761070018, 0.010928867737753057, 0.661258756708974, 1.0966204361905798]",,,,,,,,,,
selective_graph_correction,cornell,4,1,134101,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_4.npz,183,557,5,87,59,37,True,False,True,True,0.0011719480098690838,0.0051588120113592595,0.006330760021228343,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7457627118644068,0.7567567567567568,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02702702702702703,0.02702702702702703,0.7777777777777778,0.0,False,5,0.006330760021228343,logs/cornell_selective_graph_correction_split4_rep1.json
mlp_only,cornell,4,2,134102,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_4.npz,183,557,5,87,59,37,True,False,True,True,0.21993213400128298,9.166999370791018e-05,0.22002380399499089,mlp_only_self_tuned,mlp_only,True,True,,0.694915235042572,0.7567567825317383,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,4,2,134102,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_4.npz,183,557,5,87,59,37,True,False,True,True,1.40444762801053,0.015451316983671859,1.4198989449942019,tuned_on_predictclass_then_reused,predictclass,True,True,,0.559322033898305,0.6216216216216216,,,,,,,"[0.23336257658972492, -0.4678026103956211, 0.49812903163827355, 0.29673606122338464, 0.22540374388638182, 0.08822912185420168, 0.8030723943955272, 0.5637825264042715]",,,,,,,,,,
selective_graph_correction,cornell,4,2,134102,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_4.npz,183,557,5,87,59,37,True,False,True,True,0.001174314005766064,0.0050737249839585274,0.006248038989724591,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.6779661016949152,0.7567567567567568,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.02702702702702703,0.0,0.7777777777777778,0.0,False,5,0.006248038989724591,logs/cornell_selective_graph_correction_split4_rep2.json
mlp_only,cornell,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_5.npz,183,557,5,87,59,37,True,False,True,True,0.22017572200275026,7.906099199317396e-05,0.22025478299474344,mlp_only_self_tuned,mlp_only,True,True,,0.7627118825912476,0.7027027010917664,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_5.npz,183,557,5,87,59,37,True,False,True,True,1.4008012079866603,0.015493974002311006,1.4162951819889713,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4576271186440678,0.5135135135135135,,,,,,,"[0.30895145363678694, -0.49159968061658926, 0.039858098933514274, 0.033685212298803335, 0.25074137890715625, 0.013130748935273351, 0.55636010835225, 0.5322100045784038]",,,,,,,,,,
selective_graph_correction,cornell,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_5.npz,183,557,5,87,59,37,True,False,True,True,0.001185904984595254,0.0050761220045387745,0.0062620269891340286,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7627118644067796,0.7027027027027027,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02702702702702703,0.0,0.7222222222222222,0.0,False,5,0.0062620269891340286,logs/cornell_selective_graph_correction_split5_rep0.json
mlp_only,cornell,5,1,134201,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_5.npz,183,557,5,87,59,37,True,False,True,True,0.21636187098920345,7.62919953558594e-05,0.2164381629845593,mlp_only_self_tuned,mlp_only,True,True,,0.7966101765632629,0.7027027010917664,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,5,1,134201,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_5.npz,183,557,5,87,59,37,True,False,True,True,1.4210119379858952,0.015625047992216423,1.4366369859781116,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4576271186440678,0.5135135135135135,,,,,,,"[0.2500404019399054, -0.21082523141635767, 0.4308546861219337, 0.012659403214925258, 0.11075256671084495, 0.062088143159431744, 0.4884192652497865, 1.0474923987210136]",,,,,,,,,,
selective_graph_correction,cornell,5,1,134201,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_5.npz,183,557,5,87,59,37,True,False,True,True,0.001143486995715648,0.005225567962042987,0.006369054957758635,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7966101694915254,0.6756756756756757,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.05405405405405406,0.02702702702702703,0.6857142857142857,0.5,False,5,0.006369054957758635,logs/cornell_selective_graph_correction_split5_rep1.json
mlp_only,cornell,5,2,134202,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_5.npz,183,557,5,87,59,37,True,False,True,True,0.21625095000490546,9.181498899124563e-05,0.2163427649938967,mlp_only_self_tuned,mlp_only,True,True,,0.7627118825912476,0.6216216087341309,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,5,2,134202,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_5.npz,183,557,5,87,59,37,True,False,True,True,1.3453610010037664,0.01530919101787731,1.3606701920216437,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4745762711864407,0.5675675675675675,,,,,,,"[0.05773265992742088, -0.46730348087667084, 0.4185717309377611, 0.18722167226764275, 0.18719876676558392, 0.013979036050444838, 0.5203241960378608, 0.717343386824058]",,,,,,,,,,
selective_graph_correction,cornell,5,2,134202,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_5.npz,183,557,5,87,59,37,True,False,True,True,0.0011617569834925234,0.005087103025289252,0.006248860008781776,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7627118644067796,0.6756756756756757,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.08108108108108109,0.05405405405405406,0.6764705882352942,0.6666666666666666,False,5,0.006248860008781776,logs/cornell_selective_graph_correction_split5_rep2.json
mlp_only,cornell,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_6.npz,183,557,5,87,59,37,True,False,True,True,0.21675345397670753,6.967099034227431e-05,0.2168231249670498,mlp_only_self_tuned,mlp_only,True,True,,0.7627118825912476,0.6756756901741028,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_6.npz,183,557,5,87,59,37,True,False,True,True,1.3177648469863925,0.014897964982083067,1.3326628119684756,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4745762711864407,0.4864864864864865,,,,,,,"[0.47572088215700453, -0.132945305358724, 0.21290001899882166, 0.26631231072210965, 0.21366312530334505, 0.06208645350244313, 0.6117877821996124, 0.7416904264919872]",,,,,,,,,,
selective_graph_correction,cornell,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_6.npz,183,557,5,87,59,37,True,False,True,True,0.0011887989821843803,0.005022208992158994,0.006211007974343374,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7627118644067796,0.6756756756756757,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.0,0.0,0.6756756756756757,,False,5,0.006211007974343374,logs/cornell_selective_graph_correction_split6_rep0.json
mlp_only,cornell,6,1,134301,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_6.npz,183,557,5,87,59,37,True,False,True,True,0.21299523301422596,6.834499072283506e-05,0.2130635780049488,mlp_only_self_tuned,mlp_only,True,True,,0.7796609997749329,0.6216216087341309,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,6,1,134301,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_6.npz,183,557,5,87,59,37,True,False,True,True,1.3553564939938951,0.015116052003577352,1.3704725459974725,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4576271186440678,0.5405405405405406,,,,,,,"[0.30406501231284594, -0.3196914312280045, 0.29770327129393925, 0.46121074577663584, 0.16168318344621488, 0.07371236103268257, 0.6285006164747994, 1.0455906735971643]",,,,,,,,,,
selective_graph_correction,cornell,6,1,134301,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_6.npz,183,557,5,87,59,37,True,False,True,True,0.001126974995713681,0.005053696018876508,0.006180671014590189,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7796610169491526,0.6216216216216216,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02702702702702703,0.0,0.6111111111111112,1.0,False,5,0.006180671014590189,logs/cornell_selective_graph_correction_split6_rep1.json
mlp_only,cornell,6,2,134302,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_6.npz,183,557,5,87,59,37,True,False,True,True,0.21780806500464678,6.844301242381334e-05,0.2178765080170706,mlp_only_self_tuned,mlp_only,True,True,,0.7627118825912476,0.6486486196517944,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,6,2,134302,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_6.npz,183,557,5,87,59,37,True,False,True,True,1.4013814020145219,0.015486325020901859,1.4168677270354237,tuned_on_predictclass_then_reused,predictclass,True,True,,0.423728813559322,0.4864864864864865,,,,,,,"[0.1496896485301435, 0.00157577351796645, 0.22812864817336836, 0.3421656735086357, 0.2390078417096309, 0.07820535869321088, 0.4879295232454615, 1.2854093122042447]",,,,,,,,,,
selective_graph_correction,cornell,6,2,134302,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_6.npz,183,557,5,87,59,37,True,False,True,True,0.001197336008772254,0.005109209974762052,0.006306545983534306,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7627118644067796,0.6756756756756757,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.08108108108108109,0.02702702702702703,0.6764705882352942,0.6666666666666666,False,5,0.006306545983534306,logs/cornell_selective_graph_correction_split6_rep2.json
mlp_only,cornell,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_7.npz,183,557,5,87,59,37,True,False,True,True,0.2181861519929953,7.159498636610806e-05,0.2182577469793614,mlp_only_self_tuned,mlp_only,True,True,,0.7966101765632629,0.6756756901741028,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_7.npz,183,557,5,87,59,37,True,False,True,True,1.361519546015188,0.016063617978943512,1.3775831639941316,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4576271186440678,0.5945945945945946,,,,,,,"[0.06542511088424219, -0.44120818782366267, 0.3938016062597408, 0.4875052124270683, 0.08370083193438019, 0.05692916686016411, 0.8827927710836974, 0.5407316009217712]",,,,,,,,,,
selective_graph_correction,cornell,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_7.npz,183,557,5,87,59,37,True,False,True,True,0.001173685013782233,0.005170405987882987,0.00634409100166522,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7966101694915254,0.6756756756756757,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02702702702702703,0.0,0.6944444444444444,0.0,False,5,0.00634409100166522,logs/cornell_selective_graph_correction_split7_rep0.json
mlp_only,cornell,7,1,134401,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_7.npz,183,557,5,87,59,37,True,False,True,True,0.22405464501935057,7.522999658249319e-05,0.22412987501593307,mlp_only_self_tuned,mlp_only,True,True,,0.7627118825912476,0.7027027010917664,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,7,1,134401,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_7.npz,183,557,5,87,59,37,True,False,True,True,1.3885378649865743,0.01563392800744623,1.4041717929940205,tuned_on_predictclass_then_reused,predictclass,True,True,,0.5084745762711864,0.5675675675675675,,,,,,,"[0.15985046805325798, -0.18612031311398936, 0.4043652824897057, 0.41285080540498265, 0.2430603075523353, 0.04906786198241989, 0.5066735184069033, 0.9878862539875739]",,,,,,,,,,
selective_graph_correction,cornell,7,1,134401,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_7.npz,183,557,5,87,59,37,True,False,True,True,0.0011836890189442784,0.0054221229802351445,0.006605811999179423,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7627118644067796,0.6486486486486487,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.05405405405405406,0.05405405405405406,0.6857142857142857,0.0,False,5,0.006605811999179423,logs/cornell_selective_graph_correction_split7_rep1.json
mlp_only,cornell,7,2,134402,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_7.npz,183,557,5,87,59,37,True,False,True,True,0.2189702779869549,7.943500531837344e-05,0.21904971299227327,mlp_only_self_tuned,mlp_only,True,True,,0.7796609997749329,0.7297297120094299,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,7,2,134402,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_7.npz,183,557,5,87,59,37,True,False,True,True,1.452081837982405,0.01736968499608338,1.4694515229784884,tuned_on_predictclass_then_reused,predictclass,True,True,,0.5084745762711864,0.5405405405405406,,,,,,,"[0.18042236687408403, -0.23901009862529632, 0.36091284652194616, 0.13631602106988633, 0.03095983584241666, 0.08612139017018404, 0.73945088341031, 1.1655687398037797]",,,,,,,,,,
selective_graph_correction,cornell,7,2,134402,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_7.npz,183,557,5,87,59,37,True,False,True,True,0.001391413010424003,0.006115078984294087,0.00750649199471809,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7796610169491526,0.7297297297297297,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.0,0.0,0.7297297297297297,,False,5,0.00750649199471809,logs/cornell_selective_graph_correction_split7_rep2.json
mlp_only,cornell,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_8.npz,183,557,5,87,59,37,True,False,True,True,0.236478744976921,8.849299047142267e-05,0.23656723796739243,mlp_only_self_tuned,mlp_only,True,True,,0.7457627058029175,0.7837837934494019,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cornell,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_8.npz,183,557,5,87,59,37,True,False,True,True,1.5619371139910072,0.01799335499526933,1.5799304689862765,tuned_on_predictclass_then_reused,predictclass,True,True,,0.559322033898305,0.35135135135135137,,,,,,,"[0.49562040083368203, -0.20887997863400487, 0.10890359255267656, 0.4956450976751687, 0.13137902570539378, 0.05138345585599108, 0.8514410254437442, 1.3512856340010757]",,,,,,,,,,
selective_graph_correction,cornell,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_8.npz,183,557,5,87,59,37,True,False,True,True,0.001255807001143694,0.00553617300465703,0.006791980005800724,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7457627118644068,0.7567567567567568,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02702702702702703,0.02702702702702703,0.7777777777777778,0.0,False,5,0.006791980005800724,logs/cornell_selective_graph_correction_split8_rep0.json
mlp_only,cornell,8,1,134501,True,,data/,/workspace/data/geom-gcn-splits-broad/cornell_split_0.6_0.2_8.npz,183,557,5,87,59,37,True,False,True,True,0.23577493499033153,9.985800716094673e-05,0.23587479299749248,mlp_only_self_tuned,mlp_only,True,True,,0.8135592937469482,0.7567567825317383,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
