method,dataset,split_id,repeat_id,seed,success,notes,dataset_root,split_file,num_nodes,num_edges,num_classes,train_count,val_count,test_count,graph_symmetrized,self_loops_added,features_normalized_for_propagation,graph_treated_as_undirected,tuning_runtime_sec,method_runtime_sec,total_runtime_sec,parameter_source,parameter_tuning_target_method,tuned_separately_for_this_method,is_distinct_method_variant,parent_method,val_acc,test_acc,mlp_hidden,mlp_layers,mlp_dropout,mlp_lr,mlp_weight_decay,mlp_epochs,a_values,selected_threshold_high,selected_weights,fraction_test_nodes_uncertain,fraction_test_nodes_changed_from_mlp,acc_test_confident_nodes,acc_test_uncertain_nodes,feature_knn_used,feature_knn_k,avg_runtime_overhead_over_mlp_sec,diagnostics_path
prop_only,citeseer,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,103.73996250098571,0.9627072609728202,104.70266976195853,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7023474178403756,0.7192192192192193,,,,,,,"[0.4791507176277545, 4.120283943739414, 2.692651718603196, 0.0047543133253140635, 0.10443749892652752, 0.0698027107718971, 0.4728484519440628, 0.7545388800592324]",,,,,,,,,,
selective_graph_correction,citeseer,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004677615012042224,0.2203890199889429,0.22506663500098512,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7061032863849765,0.7117117117117117,,,,,,,,0.601919,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.21171171171171171,0.052552552552552555,0.7638095238095238,0.5177304964539007,False,5,0.22506663500098512,logs/citeseer_selective_graph_correction_split1_rep0.json
mlp_only,citeseer,1,1,133801,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.633266213000752,0.0002341009967494756,1.6335003139975015,mlp_only_self_tuned,mlp_only,True,True,,0.6788732409477234,0.6711711883544922,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,1,1,133801,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,96.13615386400488,0.8339588830131106,96.97011274701799,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7051643192488263,0.7177177177177178,,,,,,,"[0.10669263535848483, 7.975757479716982, 2.229319053395777, 0.0014493555176532946, 0.13079498010603807, 0.08632190665892993, 0.6109146570982986, 0.0060987159419634285]",,,,,,,,,,
selective_graph_correction,citeseer,1,1,133801,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.003875914990203455,0.18721049700980075,0.1910864120000042,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7004694835680751,0.6921921921921922,,,,,,,,0.56892,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.2552552552552553,0.04804804804804805,0.7620967741935484,0.48823529411764705,False,5,0.1910864120000042,logs/citeseer_selective_graph_correction_split1_rep1.json
mlp_only,citeseer,1,2,133802,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6405323070066515,0.0001799890014808625,1.6407122960081324,mlp_only_self_tuned,mlp_only,True,True,,0.6873239278793335,0.6876876950263977,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,1,2,133802,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,86.35998298198683,1.1811449989909306,87.54112798097776,tuned_on_predictclass_then_reused,predictclass,True,True,,0.6638497652582159,0.7027027027027027,,,,,,,"[0.2484841292365848, 1.3272829887761872, 0.29764870457274906, 0.011702556251033669, 0.22424266087073016, 0.0008448236822678258, 0.4925876091072464, 0.20052277919956474]",,,,,,,,,,
selective_graph_correction,citeseer,1,2,133802,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_1.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004208155005471781,0.2682872360164765,0.2724953910219483,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7098591549295775,0.7132132132132132,,,,,,,,0.549228,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.2012012012012012,0.05105105105105105,0.768796992481203,0.4925373134328358,False,5,0.2724953910219483,logs/citeseer_selective_graph_correction_split1_rep2.json
mlp_only,citeseer,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.7494367920153309,0.0001774270203895867,1.7496142190357205,mlp_only_self_tuned,mlp_only,True,True,,0.6863849759101868,0.6786786913871765,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,92.40218689999892,1.021261765010422,93.42344866500935,tuned_on_predictclass_then_reused,predictclass,True,True,,0.6995305164319249,0.6891891891891891,,,,,,,"[0.15289067267430173, 6.382113386617973, 0.570803530361842, 0.0024018418092601745, 0.26432092667583024, 0.04751521394763863, 0.6297235030952453, 0.7696606428370211]",,,,,,,,,,
selective_graph_correction,citeseer,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.0041710539953783154,0.23574551500496455,0.23991656900034286,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7070422535211267,0.7072072072072072,,,,,,,,0.535475,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.18768768768768768,0.04804804804804805,0.7412199630314233,0.56,False,5,0.23991656900034286,logs/citeseer_selective_graph_correction_split2_rep0.json
mlp_only,citeseer,2,1,133901,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6306160529784393,0.0001765620254445821,1.6307926150038838,mlp_only_self_tuned,mlp_only,True,True,,0.6779342889785767,0.672672688961029,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,2,1,133901,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,84.45325795997633,1.052108698990196,85.50536665896652,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7004694835680751,0.6951951951951952,,,,,,,"[0.31204963686795584, 4.651775504196148, 1.6553688941479427, 0.014291450282810536, 0.18500574645128862, 0.03670220202379012, 0.8382847777277169, 0.6164892346816114]",,,,,,,,,,
selective_graph_correction,citeseer,2,1,133901,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004296211001928896,0.22130304499296471,0.2255992559948936,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7014084507042253,0.7027027027027027,,,,,,,,0.5719,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.21771771771771772,0.05405405405405406,0.7543186180422264,0.5172413793103449,False,5,0.2255992559948936,logs/citeseer_selective_graph_correction_split2_rep1.json
mlp_only,citeseer,2,2,133902,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6188329599972349,0.00016588400467298925,1.6189988440019079,mlp_only_self_tuned,mlp_only,True,True,,0.6835680603981018,0.6831831932067871,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,2,2,133902,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,87.81940159099759,0.8561687900219113,88.6755703810195,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7070422535211267,0.6996996996996997,,,,,,,"[0.07782983483036499, 2.2914694836807694, 1.3135556946689002, 0.009362477107681288, 0.23693350130121396, 0.042873661810563624, 0.4582889038811179, 0.3857745216627282]",,,,,,,,,,
selective_graph_correction,citeseer,2,2,133902,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_2.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004218538000714034,0.19700786701287143,0.20122640501358546,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7107981220657277,0.6996996996996997,,,,,,,,0.577749,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.22522522522522523,0.04054054054054054,0.7635658914728682,0.48,False,5,0.20122640501358546,logs/citeseer_selective_graph_correction_split2_rep2.json
mlp_only,citeseer,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.631886217975989,0.0001523690007161349,1.6320385869767051,mlp_only_self_tuned,mlp_only,True,True,,0.6723004579544067,0.6786786913871765,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,87.28698191000149,0.8681393820152152,88.1551212920167,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7258215962441315,0.7147147147147147,,,,,,,"[0.05554577434091601, 2.1867535366425783, 2.290359167376562, 0.001047640283537099, 0.2443994878586353, 0.049021783287214085, 0.6703512549632749, 0.013934659023495333]",,,,,,,,,,
selective_graph_correction,citeseer,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004068779991939664,0.20281186298234388,0.20688064297428355,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.6957746478873239,0.6981981981981982,,,,,,,,0.546316,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.21621621621621623,0.05555555555555555,0.7413793103448276,0.5416666666666666,False,5,0.20688064297428355,logs/citeseer_selective_graph_correction_split3_rep0.json
mlp_only,citeseer,3,1,134001,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6037174749944825,0.000103500991826877,1.6038209759863093,mlp_only_self_tuned,mlp_only,True,True,,0.6798121929168701,0.6696696877479553,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,3,1,134001,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,88.38361900800373,0.9502061379898805,89.33382514599361,tuned_on_predictclass_then_reused,predictclass,True,True,,0.6901408450704225,0.6846846846846847,,,,,,,"[0.0576406390867924, 1.9149045536174563, 0.21473729353363258, 0.02215451928663731, 0.26424866869420405, 0.06440769901714581, 0.6947931066233028, 0.46803628782174056]",,,,,,,,,,
selective_graph_correction,citeseer,3,1,134001,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004145508020883426,0.21285926096607,0.21700476898695342,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7154929577464789,0.6921921921921922,,,,,,,,0.516385,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.21771771771771772,0.04504504504504504,0.7485604606525912,0.4896551724137931,False,5,0.21700476898695342,logs/citeseer_selective_graph_correction_split3_rep1.json
mlp_only,citeseer,3,2,134002,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6331379149924032,0.00015915700350888073,1.6332970719959121,mlp_only_self_tuned,mlp_only,True,True,,0.6694835424423218,0.6486486196517944,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,3,2,134002,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,84.96217865499784,0.8248591530136764,85.78703780801152,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7286384976525822,0.7207207207207207,,,,,,,"[0.3770656974851676, 7.589862416704149, 2.7034309205268676, 0.007241182421480807, 0.010867093410530425, 0.0710655597463357, 0.4300099310471019, 0.06759154694829095]",,,,,,,,,,
selective_graph_correction,citeseer,3,2,134002,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_3.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.003917179012205452,0.19033451200812124,0.1942516910203267,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.6976525821596244,0.6711711711711712,,,,,,,,0.715714,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.2852852852852853,0.05855855855855856,0.7542016806722689,0.4631578947368421,False,5,0.1942516910203267,logs/citeseer_selective_graph_correction_split3_rep2.json
mlp_only,citeseer,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,1.6312832100084051,0.00016553601017221808,1.6314487460185774,mlp_only_self_tuned,mlp_only,True,True,,0.6848306059837341,0.7099056839942932,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,82.14558795597986,1.000723706005374,83.14631166198524,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7098674521354934,0.7051886792452831,,,,,,,"[0.06206462266936397, 6.077067496575542, 1.4397959456460094, 0.0016795704428154146, 0.2838710063047968, 0.010886675655585388, 0.8915698071037887, 0.09018352040275268]",,,,,,,,,,
selective_graph_correction,citeseer,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,0.0035518209915608168,0.18163406898383982,0.18518588997540064,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7142857142857143,0.7405660377358491,,,,,,,,0.684701,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.25707547169811323,0.06132075471698113,0.8,0.5688073394495413,False,5,0.18518588997540064,logs/citeseer_selective_graph_correction_split4_rep0.json
mlp_only,citeseer,4,1,134101,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,1.6233296440041158,0.00015802501002326608,1.623487669014139,mlp_only_self_tuned,mlp_only,True,True,,0.6804123520851135,0.7028301954269409,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,4,1,134101,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,90.26370835700072,1.284941664984217,91.54865002198494,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7010309278350515,0.7099056603773585,,,,,,,"[0.3311077705263447, 1.5534040033018868, 1.7410701818534629, 0.01420034612504667, 0.1364547581986328, 0.04189356706991089, 0.537367181365711, 0.3321148263931807]",,,,,,,,,,
selective_graph_correction,citeseer,4,1,134101,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,0.003564996994100511,0.265548347029835,0.2691133440239355,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7098674521354934,0.7382075471698113,,,,,,,,0.523546,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.19811320754716982,0.049528301886792456,0.7735294117647059,0.5952380952380952,False,5,0.2691133440239355,logs/citeseer_selective_graph_correction_split4_rep1.json
mlp_only,citeseer,4,2,134102,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,1.758239004004281,0.00016989497817121446,1.7584088989824522,mlp_only_self_tuned,mlp_only,True,True,,0.6863033771514893,0.7004716992378235,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,4,2,134102,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,86.39854735299014,1.2104121599986684,87.6089595129888,tuned_on_predictclass_then_reused,predictclass,True,True,,0.658321060382916,0.660377358490566,,,,,,,"[0.07488701643693746, 2.339841248652473, 1.0582632603978495, 0.03658934640221989, 0.2548476373037331, 0.055323754009570826, 0.883567964493509, 0.20169170404778036]",,,,,,,,,,
selective_graph_correction,citeseer,4,2,134102,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_4.npz,3327,9104,6,1017,679,424,True,False,True,True,0.0036398940137587488,0.22306287198443897,0.22670276599819772,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7069219440353461,0.7264150943396226,,,,,,,,0.731646,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.294811320754717,0.04245283018867924,0.8060200668896321,0.536,False,5,0.22670276599819772,logs/citeseer_selective_graph_correction_split4_rep2.json
mlp_only,citeseer,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,1.6244094890134875,0.000148152990732342,1.6245576420042198,mlp_only_self_tuned,mlp_only,True,True,,0.6951398849487305,0.6745283007621765,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,88.92144402398844,1.2488679200178012,90.17031194400624,tuned_on_predictclass_then_reused,predictclass,True,True,,0.6833578792341679,0.6580188679245284,,,,,,,"[0.1473809567998437, 5.652854936544238, 1.9453112107188781, 0.0171942241093217, 0.19053780860362773, 0.00016307168016798103, 0.5140239243070017, 0.5449189272806536]",,,,,,,,,,
selective_graph_correction,citeseer,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,0.0037339290138334036,0.20871797899599187,0.21245190800982527,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7319587628865979,0.7099056603773585,,,,,,,,0.487888,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.22169811320754718,0.05188679245283019,0.7515151515151515,0.5638297872340425,False,5,0.21245190800982527,logs/citeseer_selective_graph_correction_split5_rep0.json
mlp_only,citeseer,5,1,134201,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,1.5968817620014306,0.00013205100549384952,1.5970138130069245,mlp_only_self_tuned,mlp_only,True,True,,0.6818851232528687,0.7004716992378235,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,5,1,134201,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,87.03845247399295,1.2549431989900768,88.29339567298302,tuned_on_predictclass_then_reused,predictclass,True,True,,0.658321060382916,0.6391509433962265,,,,,,,"[0.4805739249822537, 4.927049974661674, 1.8823050957788428, 0.00406052504471599, 0.28072076065810564, 0.06509317857783778, 0.4232420214521305, 0.32997120078912734]",,,,,,,,,,
selective_graph_correction,citeseer,5,1,134201,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,0.003829447989119217,0.21111998896230944,0.21494943695142865,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7187039764359352,0.714622641509434,,,,,,,,0.484147,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.1792452830188679,0.04245283018867924,0.7327586206896551,0.631578947368421,False,5,0.21494943695142865,logs/citeseer_selective_graph_correction_split5_rep1.json
mlp_only,citeseer,5,2,134202,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,1.6280161250033416,0.00015170499682426453,1.6281678300001658,mlp_only_self_tuned,mlp_only,True,True,,0.7054491639137268,0.6627358198165894,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,5,2,134202,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,105.08615632599685,1.5145239240082446,106.6006802500051,tuned_on_predictclass_then_reused,predictclass,True,True,,0.6111929307805597,0.6061320754716981,,,,,,,"[0.4663435418426051, 4.3600791357230655, 2.8950122166147096, 0.09098518609143708, 0.022880884727945916, 0.09934026917766288, 0.5417418909937557, 0.14558456730475888]",,,,,,,,,,
selective_graph_correction,citeseer,5,2,134202,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_5.npz,3327,9104,6,1017,679,424,True,False,True,True,0.003720461012562737,0.24433927700738423,0.24805973801994696,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7407952871870398,0.6910377358490566,,,,,,,,0.476637,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.20047169811320756,0.049528301886792456,0.7374631268436578,0.5058823529411764,False,5,0.24805973801994696,logs/citeseer_selective_graph_correction_split5_rep2.json
mlp_only,citeseer,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.7116652880213223,0.00017757198656909168,1.7118428600078914,mlp_only_self_tuned,mlp_only,True,True,,0.7061032652854919,0.6786786913871765,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,96.05655121800373,1.1849060020176694,97.2414572200214,tuned_on_predictclass_then_reused,predictclass,True,True,,0.711737089201878,0.6966966966966966,,,,,,,"[0.3877495321683624, 6.786762874066907, 1.0053266516042667, 0.002074658111550276, 0.2919882543919106, 0.07818263588102342, 0.5633036737788217, 0.43447020967804995]",,,,,,,,,,
selective_graph_correction,citeseer,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004533943982096389,0.24357458800659515,0.24810853198869154,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7389671361502348,0.7057057057057057,,,,,,,,0.531455,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.1981981981981982,0.05105105105105105,0.7471910112359551,0.5378787878787878,False,5,0.24810853198869154,logs/citeseer_selective_graph_correction_split6_rep0.json
mlp_only,citeseer,6,1,134301,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.660004948003916,0.0001775900018401444,1.6601825380057562,mlp_only_self_tuned,mlp_only,True,True,,0.7014084458351135,0.672672688961029,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,6,1,134301,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,82.5680120800098,0.8570980390068144,83.42511011901661,tuned_on_predictclass_then_reused,predictclass,True,True,,0.7136150234741784,0.7042042042042042,,,,,,,"[0.0379034553794968, 2.2671756737613875, 0.8344754349202633, 0.014550233004154423, 0.18255217188155617, 0.044663109275926476, 0.41671447345580725, 0.6915810974044835]",,,,,,,,,,
selective_graph_correction,citeseer,6,1,134301,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.004157354997005314,0.19180055303149857,0.19595790802850388,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7295774647887324,0.6876876876876877,,,,,,,,0.758955,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.2972972972972973,0.042042042042042045,0.7799145299145299,0.4696969696969697,False,5,0.19595790802850388,logs/citeseer_selective_graph_correction_split6_rep1.json
mlp_only,citeseer,6,2,134302,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6769960489764344,0.00016398599836975336,1.6771600349748041,mlp_only_self_tuned,mlp_only,True,True,,0.7032864093780518,0.6741741895675659,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,citeseer,6,2,134302,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,87.10161266100476,0.8393028200080153,87.94091548101278,tuned_on_predictclass_then_reused,predictclass,True,True,,0.72018779342723,0.7057057057057057,,,,,,,"[0.23310179503013045, 6.341811010954028, 2.871800263866916, 0.005727683049309318, 0.28575414399874366, 0.026473787827148654, 0.4538907297663008, 0.3332992995347589]",,,,,,,,,,
selective_graph_correction,citeseer,6,2,134302,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_6.npz,3327,9104,6,1596,1065,666,True,False,True,True,0.003937056986615062,0.19331585301551968,0.19725291000213474,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7192488262910798,0.6981981981981982,,,,,,,,0.515858,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.21021021021021022,0.05855855855855856,0.747148288973384,0.5142857142857142,False,5,0.19725291000213474,logs/citeseer_selective_graph_correction_split6_rep2.json
mlp_only,citeseer,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/citeseer_split_0.6_0.2_7.npz,3327,9104,6,1596,1065,666,True,False,True,True,1.6291581630066503,0.00014596001710742712,1.6293041230237577,mlp_only_self_tuned,mlp_only,True,True,,0.6694835424423218,0.6831831932067871,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
