method,dataset,split_id,repeat_id,seed,success,notes,dataset_root,split_file,num_nodes,num_edges,num_classes,train_count,val_count,test_count,graph_symmetrized,self_loops_added,features_normalized_for_propagation,graph_treated_as_undirected,tuning_runtime_sec,method_runtime_sec,total_runtime_sec,parameter_source,parameter_tuning_target_method,tuned_separately_for_this_method,is_distinct_method_variant,parent_method,val_acc,test_acc,mlp_hidden,mlp_layers,mlp_dropout,mlp_lr,mlp_weight_decay,mlp_epochs,a_values,selected_threshold_high,selected_weights,fraction_test_nodes_uncertain,fraction_test_nodes_changed_from_mlp,acc_test_confident_nodes,acc_test_uncertain_nodes,feature_knn_used,feature_knn_k,avg_runtime_overhead_over_mlp_sec,diagnostics_path
mlp_only,actor,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.8996313289972022,0.0001462640066165477,1.8997775930038188,mlp_only_self_tuned,mlp_only,True,True,,0.3334704041481018,0.35855263471603394,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,73.016691472003,0.8234138590050861,73.84010533100809,tuned_on_predictclass_then_reused,predictclass,True,True,,0.2956414473684211,0.30657894736842106,,,,,,,"[0.1924129304587076, -0.24754248853638272, 0.3327403663119415, 0.04567688794029129, 0.13017914845938816, 0.019219701161129657, 0.8507441204632326, 0.8365354380465372]",,,,,,,,,,
selective_graph_correction,actor,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_7.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.006663890992058441,0.3124708640098106,0.31913475500186905,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.3363486842105263,0.35789473684210527,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.10592105263157894,0.03289473684210526,0.3708609271523179,0.2484472049689441,False,5,0.31913475500186905,logs/actor_selective_graph_correction_split7_rep0.json
mlp_only,actor,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.896867237999686,0.0001489709975430742,1.8970162089972291,mlp_only_self_tuned,mlp_only,True,True,,0.3318256437778473,0.3434210419654846,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,71.65029697900172,0.8150979359925259,72.46539491499425,tuned_on_predictclass_then_reused,predictclass,True,True,,0.31743421052631576,0.30197368421052634,,,,,,,"[0.3689658654630083, 0.019186343337909362, 0.47041516335137473, 0.3191698237322212, 0.01278246046485535, 0.06884962751972203, 0.5216403757140842, 0.6667346767017073]",,,,,,,,,,
selective_graph_correction,actor,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_8.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.0064647730032447726,0.40225031398586,0.40871508698910475,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.33305921052631576,0.34078947368421053,,,,,,,,0.2,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.25,0.05526315789473684,0.36929824561403507,0.25526315789473686,False,5,0.40871508698910475,logs/actor_selective_graph_correction_split8_rep0.json
mlp_only,actor,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,1.9196678350126604,0.00016950300778262317,1.919837338020443,mlp_only_self_tuned,mlp_only,True,True,,0.3334704041481018,0.34013158082962036,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,actor,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,72.86851572999149,0.82626521900238,73.69478094899387,tuned_on_predictclass_then_reused,predictclass,True,True,,0.35855263157894735,0.3605263157894737,,,,,,,"[0.26417815090160945, -0.03871362744356538, 0.38994965547657046, 0.001857905816513017, 0.1559336054860833, 0.025394809952948218, 0.8473649087015698, 0.8350420310111475]",,,,,,,,,,
selective_graph_correction,actor,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/film_split_0.6_0.2_9.npz,7600,53411,5,3648,2432,1520,True,False,True,True,0.006204371005878784,0.31162033800501376,0.31782470901089255,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.33100328947368424,0.3414473684210526,,,,,,,,0.05,"{'b1': 1.2, 'b2': 0.5, 'b3': 0.0, 'b4': 0.4, 'b5': 0.2}",0.05592105263157895,0.021052631578947368,0.3456445993031359,0.27058823529411763,False,5,0.31782470901089255,logs/actor_selective_graph_correction_split9_rep0.json
mlp_only,chameleon,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_0.npz,2277,62792,5,1092,729,456,True,False,True,True,0.9414283049991354,8.565999451093376e-05,0.9415139649936464,mlp_only_self_tuned,mlp_only,True,True,,0.4622770845890045,0.4429824650287628,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,chameleon,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_0.npz,2277,62792,5,1092,729,456,True,False,True,True,48.32508575999236,0.6023265319963684,48.92741229198873,tuned_on_predictclass_then_reused,predictclass,True,True,,0.42112482853223593,0.3706140350877193,,,,,,,"[0.23543642809566995, -0.4943937609264079, 0.4245719118615158, 0.037368556387470275, 0.27847893696198317, 0.05111456393375488, 0.8184386367053098, 0.900336631477035]",,,,,,,,,,
selective_graph_correction,chameleon,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_0.npz,2277,62792,5,1092,729,456,True,False,True,True,0.0026628579944372177,0.26537711099081207,0.2680399689852493,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.46502057613168724,0.44298245614035087,,,,,,,,0.1,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.06140350877192982,0.0043859649122807015,0.4485981308411215,0.35714285714285715,False,5,0.2680399689852493,logs/chameleon_selective_graph_correction_split0_rep0.json
mlp_only,chameleon,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_1.npz,2277,62792,5,1092,729,456,True,False,True,True,0.9388166790013202,9.312100883107632e-05,0.9389098000101512,mlp_only_self_tuned,mlp_only,True,True,,0.4513031542301178,0.4583333432674408,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,chameleon,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_1.npz,2277,62792,5,1092,729,456,True,False,True,True,49.83676139099407,0.6067335179977817,50.44349490899185,tuned_on_predictclass_then_reused,predictclass,True,True,,0.3786008230452675,0.4166666666666667,,,,,,,"[0.2544703896350731, -0.08959405241856244, 0.4023394798742731, 0.10181299093824026, 0.163118540556474, 0.09702186767736021, 0.7279678889829009, 0.7713157582578111]",,,,,,,,,,
selective_graph_correction,chameleon,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_1.npz,2277,62792,5,1092,729,456,True,False,True,True,0.0027215490117669106,0.265914319010335,0.26863586802210193,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.4513031550068587,0.46271929824561403,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.039473684210526314,0.010964912280701754,0.4680365296803653,0.3333333333333333,False,5,0.26863586802210193,logs/chameleon_selective_graph_correction_split1_rep0.json
mlp_only,chameleon,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_2.npz,2277,62792,5,1092,729,456,True,False,True,True,0.9293907629908063,8.831400191411376e-05,0.9294790769927204,mlp_only_self_tuned,mlp_only,True,True,,0.4156378507614136,0.4736842215061188,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,chameleon,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_2.npz,2277,62792,5,1092,729,456,True,False,True,True,48.17626473099517,0.6062648670049384,48.78252959800011,tuned_on_predictclass_then_reused,predictclass,True,True,,0.39094650205761317,0.3267543859649123,,,,,,,"[0.3131700387091043, 0.033809716863858585, 0.4513096381696511, 0.2993555849472192, 0.12816303899201706, 0.09016913982145773, 0.7626429355069331, 0.594564791417286]",,,,,,,,,,
selective_graph_correction,chameleon,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_2.npz,2277,62792,5,1092,729,456,True,False,True,True,0.0026805180095834658,0.26728186100081075,0.2699623790103942,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.42661179698216734,0.4758771929824561,,,,,,,,0.2,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.1162280701754386,0.03289473684210526,0.49379652605459057,0.33962264150943394,False,5,0.2699623790103942,logs/chameleon_selective_graph_correction_split2_rep0.json
mlp_only,chameleon,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_3.npz,2277,62792,5,1092,729,456,True,False,True,True,0.9199158670089673,0.00010533399472478777,0.9200212010036921,mlp_only_self_tuned,mlp_only,True,True,,0.4471879303455353,0.4912280738353729,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,chameleon,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_3.npz,2277,62792,5,1092,729,456,True,False,True,True,47.81236850901041,0.6059919069957687,48.41836041600618,tuned_on_predictclass_then_reused,predictclass,True,True,,0.40054869684499317,0.4144736842105263,,,,,,,"[0.4360538687051148, 0.04229819888735997, 0.3592224576898309, 0.04819509892815643, 0.10611610945418239, 0.04860818127318983, 0.6759153022794584, 1.0513272269511273]",,,,,,,,,,
selective_graph_correction,chameleon,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_3.npz,2277,62792,5,1092,729,456,True,False,True,True,0.0027742130041588098,0.2640923980070511,0.2668666110112099,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.44718792866941015,0.49122807017543857,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.9, 'b3': 0.0, 'b4': 0.3, 'b5': 0.2}",0.017543859649122806,0.0043859649122807015,0.4955357142857143,0.25,False,5,0.2668666110112099,logs/chameleon_selective_graph_correction_split3_rep0.json
mlp_only,chameleon,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_4.npz,2277,62792,5,1092,729,456,True,False,True,True,0.9266599149996182,0.00011861399980261922,0.9267785289994208,mlp_only_self_tuned,mlp_only,True,True,,0.4540466368198395,0.46710526943206787,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,chameleon,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_4.npz,2277,62792,5,1092,729,456,True,False,True,True,48.06751330700354,0.6147938490030356,48.68230715600657,tuned_on_predictclass_then_reused,predictclass,True,True,,0.34705075445816186,0.34210526315789475,,,,,,,"[0.028950567082236256, -0.10819664374966143, 0.3846337045988173, 0.0655438728131919, 0.03983513174680797, 0.09033034559171285, 0.6499653599007129, 1.1064536120150446]",,,,,,,,,,
selective_graph_correction,chameleon,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_4.npz,2277,62792,5,1092,729,456,True,False,True,True,0.0028446070064092055,0.2705407150060637,0.2733853220124729,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.4567901234567901,0.46710526315789475,,,,,,,,0.1,"{'b1': 1.2, 'b2': 0.5, 'b3': 0.0, 'b4': 0.4, 'b5': 0.2}",0.06140350877192982,0.0043859649122807015,0.4696261682242991,0.42857142857142855,False,5,0.2733853220124729,logs/chameleon_selective_graph_correction_split4_rep0.json
mlp_only,chameleon,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_5.npz,2277,62792,5,1092,729,456,True,False,True,True,0.9378287910076324,0.00010968100104946643,0.9379384720086819,mlp_only_self_tuned,mlp_only,True,True,,0.44307270646095276,0.45614033937454224,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,chameleon,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_5.npz,2277,62792,5,1092,729,456,True,False,True,True,48.44764195100288,0.6108295129961334,49.05847146399901,tuned_on_predictclass_then_reused,predictclass,True,True,,0.3429355281207133,0.38377192982456143,,,,,,,"[0.24015905719135472, -0.38693019595332095, 0.47489633892885147, 0.0669241142567687, 0.16399594614926882, 0.08865191175482467, 0.819745987161864, 0.5041939257021194]",,,,,,,,,,
selective_graph_correction,chameleon,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_5.npz,2277,62792,5,1092,729,456,True,False,True,True,0.00267888700182084,0.26948373499908485,0.2721626220009057,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.4513031550068587,0.4605263157894737,,,,,,,,0.25,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.12719298245614036,0.021929824561403508,0.47738693467336685,0.3448275862068966,False,5,0.2721626220009057,logs/chameleon_selective_graph_correction_split5_rep0.json
mlp_only,chameleon,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_6.npz,2277,62792,5,1092,729,456,True,False,True,True,0.919870614001411,0.00012287199206184596,0.9199934859934729,mlp_only_self_tuned,mlp_only,True,True,,0.4266118109226227,0.445175439119339,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,chameleon,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_6.npz,2277,62792,5,1092,729,456,True,False,True,True,48.475612630005344,0.6084299920039484,49.08404262200929,tuned_on_predictclass_then_reused,predictclass,True,True,,0.345679012345679,0.38596491228070173,,,,,,,"[0.4598120632046851, -0.1064639296046167, 0.22540238954116315, 0.1152459544884814, 0.25739139719755627, 0.06335884827232699, 0.6370533286620201, 0.7143242238255041]",,,,,,,,,,
selective_graph_correction,chameleon,6,0,134300,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_6.npz,2277,62792,5,1092,729,456,True,False,True,True,0.002611329997307621,0.2680460509873228,0.27065738098463044,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.4334705075445816,0.44956140350877194,,,,,,,,0.1,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.05921052631578947,0.017543859649122806,0.45454545454545453,0.37037037037037035,False,5,0.27065738098463044,logs/chameleon_selective_graph_correction_split6_rep0.json
mlp_only,chameleon,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_7.npz,2277,62792,5,1092,729,456,True,False,True,True,0.9308655639906647,8.862398681230843e-05,0.930954187977477,mlp_only_self_tuned,mlp_only,True,True,,0.4444444477558136,0.4517543911933899,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,chameleon,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_7.npz,2277,62792,5,1092,729,456,True,False,True,True,49.40742737000983,0.6102982130105374,50.017725583020365,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4101508916323731,0.4451754385964912,,,,,,,"[0.2033665170369095, -0.4530761091128571, 0.4933925096280063, 0.027499742866812005, 0.1474372638067105, 0.06573986948453768, 0.83408743606176, 1.1731461817377369]",,,,,,,,,,
selective_graph_correction,chameleon,7,0,134400,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_7.npz,2277,62792,5,1092,729,456,True,False,True,True,0.002712462010094896,0.2681379480054602,0.2708504100155551,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.4458161865569273,0.44956140350877194,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.03728070175438596,0.010964912280701754,0.45558086560364464,0.29411764705882354,False,5,0.2708504100155551,logs/chameleon_selective_graph_correction_split7_rep0.json
mlp_only,chameleon,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_8.npz,2277,62792,5,1092,729,456,True,False,True,True,0.9536244379996788,9.299399971496314e-05,0.9537174319993937,mlp_only_self_tuned,mlp_only,True,True,,0.47325101494789124,0.4649122953414917,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,chameleon,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_8.npz,2277,62792,5,1092,729,456,True,False,True,True,48.63449362901156,0.6134022899932461,49.247895919004804,tuned_on_predictclass_then_reused,predictclass,True,True,,0.4046639231824417,0.38596491228070173,,,,,,,"[0.31897491140003936, 0.06418154247317198, 0.19379140147019613, 0.04141544884339521, 0.22458655066254804, 0.014234320995799722, 0.590777359971828, 0.7404450860181387]",,,,,,,,,,
selective_graph_correction,chameleon,8,0,134500,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_8.npz,2277,62792,5,1092,729,456,True,False,True,True,0.002649953996296972,0.2682377970049856,0.2708877510012826,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.4732510288065844,0.4692982456140351,,,,,,,,0.05,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3}",0.02850877192982456,0.010964912280701754,0.46952595936794583,0.46153846153846156,False,5,0.2708877510012826,logs/chameleon_selective_graph_correction_split8_rep0.json
mlp_only,chameleon,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_9.npz,2277,62792,5,1092,729,456,True,False,True,True,0.935358800998074,9.386798774357885e-05,0.9354526689858176,mlp_only_self_tuned,mlp_only,True,True,,0.4307270348072052,0.4429824650287628,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,chameleon,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_9.npz,2277,62792,5,1092,729,456,True,False,True,True,49.31980470199778,0.701555980995181,50.02136068299296,tuned_on_predictclass_then_reused,predictclass,True,True,,0.39231824417009603,0.4232456140350877,,,,,,,"[0.39621397570172495, -0.021912328056782948, 0.4718579395438748, 0.08137726666745343, 0.0373294936479853, 0.004605530395677448, 0.5882622264939942, 0.8139009320842784]",,,,,,,,,,
selective_graph_correction,chameleon,9,0,134600,True,,data/,/workspace/data/geom-gcn-splits-broad/chameleon_split_0.6_0.2_9.npz,2277,62792,5,1092,729,456,True,False,True,True,0.003088172001298517,0.2983897749945754,0.30147794699587394,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.43621399176954734,0.44298245614035087,,,,,,,,0.15,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.07456140350877193,0.017543859649122806,0.4549763033175355,0.29411764705882354,False,5,0.30147794699587394,logs/chameleon_selective_graph_correction_split9_rep0.json
mlp_only,cora,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_0.npz,2708,10556,7,1192,796,497,True,False,True,True,0.9221640100004151,0.00011629499203991145,0.9222803049924551,mlp_only_self_tuned,mlp_only,True,True,,0.7097989916801453,0.682092547416687,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cora,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_0.npz,2708,10556,7,1192,796,497,True,False,True,True,21.000074309995398,0.21731325901055243,21.21738756900595,tuned_on_predictclass_then_reused,predictclass,True,True,,0.8040201005025126,0.7867203219315896,,,,,,,"[0.23543642809566995, 1.065406122525241, 2.547431471169095, 0.037368556387470275, 0.27847893696198317, 0.05111456393375488, 0.8184386367053098, 0.400336631477035]",,,,,,,,,,
selective_graph_correction,cora,0,0,133700,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_0.npz,2708,10556,7,1192,796,497,True,False,True,True,0.003512163006234914,0.07588088700140361,0.07939305000763852,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7550251256281407,0.7142857142857143,,,,,,,,0.520629,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.19919517102615694,0.04426559356136821,0.7512562814070352,0.5656565656565656,False,5,0.07939305000763852,logs/cora_selective_graph_correction_split0_rep0.json
mlp_only,cora,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_1.npz,2708,10556,7,1192,796,497,True,False,True,True,1.18566455700784,0.0001337200083071366,1.185798277016147,mlp_only_self_tuned,mlp_only,True,True,,0.7123115658760071,0.7002012133598328,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cora,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_1.npz,2708,10556,7,1192,796,497,True,False,True,True,19.203788768005325,0.21326719800708815,19.417055966012413,tuned_on_predictclass_then_reused,predictclass,True,True,,0.8140703517587939,0.8289738430583501,,,,,,,"[0.4791507176277545, 4.120283943739414, 2.692651718603196, 0.0047543133253140635, 0.10443749892652752, 0.0698027107718971, 0.4728484519440628, 0.7545388800592324]",,,,,,,,,,
selective_graph_correction,cora,1,0,133800,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_1.npz,2708,10556,7,1192,796,497,True,False,True,True,0.002865073998691514,0.07371198700275272,0.07657706100144424,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.75,0.7223340040241448,,,,,,,,0.518901,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.16498993963782696,0.04024144869215292,0.7662650602409639,0.5,False,5,0.07657706100144424,logs/cora_selective_graph_correction_split1_rep0.json
mlp_only,cora,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_2.npz,2708,10556,7,1192,796,497,True,False,True,True,0.8844060389965307,8.329900447279215e-05,0.8844893380010035,mlp_only_self_tuned,mlp_only,True,True,,0.6984924674034119,0.7303823232650757,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cora,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_2.npz,2708,10556,7,1192,796,497,True,False,True,True,18.939287941000657,0.21766417699109297,19.15695211799175,tuned_on_predictclass_then_reused,predictclass,True,True,,0.8190954773869347,0.8551307847082495,,,,,,,"[0.09697806384068014, 1.4062709655156533, 0.4637206794601372, 0.013747104974050794, 0.1423092548604294, 0.025763758112950987, 0.7501351775309513, 0.7190809899207895]",,,,,,,,,,
selective_graph_correction,cora,2,0,133900,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_2.npz,2708,10556,7,1192,796,497,True,False,True,True,0.00293230899842456,0.07574367700726725,0.07867598600569181,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7349246231155779,0.7645875251509054,,,,,,,,0.576215,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.1488933601609658,0.03822937625754527,0.8037825059101655,0.5405405405405406,False,5,0.07867598600569181,logs/cora_selective_graph_correction_split2_rep0.json
mlp_only,cora,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_3.npz,2708,10556,7,1192,796,497,True,False,True,True,0.9113811529969098,0.0001006399979814887,0.9114817929948913,mlp_only_self_tuned,mlp_only,True,True,,0.7072864174842834,0.7162978053092957,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cora,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_3.npz,2708,10556,7,1192,796,497,True,False,True,True,19.29241290000209,0.23812173299666028,19.53053463299875,tuned_on_predictclass_then_reused,predictclass,True,True,,0.8203517587939698,0.8289738430583501,,,,,,,"[0.34183488243765636, 2.639610851571059, 2.509279702176148, 0.011044634760196514, 0.19786154509257264, 0.08598768505445052, 0.7585270600979468, 0.44948663495498964]",,,,,,,,,,
selective_graph_correction,cora,3,0,134000,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_3.npz,2708,10556,7,1192,796,497,True,False,True,True,0.002984847000334412,0.07405392300279345,0.07703877000312787,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7412060301507538,0.7525150905432596,,,,,,,,0.534321,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.2012072434607646,0.04627766599597585,0.783375314861461,0.63,False,5,0.07703877000312787,logs/cora_selective_graph_correction_split3_rep0.json
mlp_only,cora,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_4.npz,2708,10556,7,1192,796,497,True,False,True,True,0.9050257329945453,0.00010079400090035051,0.9051265269954456,mlp_only_self_tuned,mlp_only,True,True,,0.69597989320755,0.758551299571991,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
prop_only,cora,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_4.npz,2708,10556,7,1192,796,497,True,False,True,True,19.26370778901037,0.21370336000109091,19.47741114901146,tuned_on_predictclass_then_reused,predictclass,True,True,,0.8341708542713567,0.8209255533199196,,,,,,,"[0.09156897170030281, 4.275271054272149, 1.2818976609111021, 0.0012441713984319147, 0.2843388806813187, 0.09482596966860878, 0.570613796237039, 0.5804272793805726]",,,,,,,,,,
selective_graph_correction,cora,4,0,134100,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_4.npz,2708,10556,7,1192,796,497,True,False,True,True,0.0029283170006237924,0.07433703099377453,0.07726534799439833,validation_selected_threshold_and_weights,selective_graph_correction,True,True,mlp_only,0.7298994974874372,0.7887323943661971,,,,,,,,0.576561,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5}",0.17706237424547283,0.03420523138832998,0.8166259168704156,0.6590909090909091,False,5,0.07726534799439833,logs/cora_selective_graph_correction_split4_rep0.json
mlp_only,cora,5,0,134200,True,,data/,/workspace/data/geom-gcn-splits-broad/cora_split_0.6_0.2_5.npz,2708,10556,7,1192,796,497,True,False,True,True,0.8969454199977918,9.378899994771928e-05,0.8970392089977395,mlp_only_self_tuned,mlp_only,True,True,,0.6809045076370239,0.7183098793029785,64,2,0.5,0.01,0.0005,200,,,,,,,,,,,
