dataset,split_id,seed,variant,test_acc_mlp,test_acc,delta_vs_mlp,val_acc,runtime_sec,details
texas,1,133800,V2_MULTIBRANCH,0.9459459459459459,0.972972972972973,0.027027027027027084,0.8305084745762712,0.009506721995421685,"{""val_acc_selective"": 0.8305084745762712, ""test_acc_mlp"": 0.9459459459459459, ""test_acc_selective"": 0.972972972972973, ""selected_threshold"": 0.05, ""selected_reliability_threshold"": 0.3, ""selected_full_weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.0, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""fraction_test_feat_branch"": 0.0, ""fraction_test_full_branch"": 0.02702702702702703, ""fraction_test_no_correct"": 0.972972972972973}"
texas,1,133800,V3_LEARNED_MIX,0.9459459459459459,0.972972972972973,0.027027027027027084,0.8305084745762712,0.03631678300735075,"{""val_acc_selective"": 0.8305084745762712, ""test_acc_mlp"": 0.9459459459459459, ""test_acc_selective"": 0.972972972972973, ""mean_gate_prob_test"": 0.33273085951805115, ""fraction_test_gate_above_0.5"": 0.0}"
texas,1,133800,V4_ENTROPY_GATE,0.9459459459459459,0.9459459459459459,0.0,0.8305084745762712,0.006457876006606966,"{""val_acc_selective"": 0.8305084745762712, ""test_acc_mlp"": 0.9459459459459459, ""test_acc_selective"": 0.9459459459459459, ""selected_entropy_threshold"": 1.3563593282034812, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.9, ""b3"": 0.0, ""b4"": 0.3, ""b5"": 0.2, ""b6"": 0.0}, ""fraction_test_uncertain"": 0.0, ""fraction_test_changed"": 0.0}"
texas,1,133800,V5_KNN_ENHANCED,0.9459459459459459,0.972972972972973,0.027027027027027084,0.847457627118644,0.009416538989171386,"{""val_acc_selective"": 0.847457627118644, ""test_acc_mlp"": 0.9459459459459459, ""test_acc_selective"": 0.972972972972973, ""selected_threshold"": 0.15, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.3, ""b3"": 0.6, ""b4"": 0.1, ""b5"": 0.1, ""b6"": 0.0}, ""feature_knn_k"": 10, ""fraction_test_uncertain"": 0.08108108108108109, ""fraction_test_changed"": 0.02702702702702703}"
texas,1,133800,V6_COMBO,0.9459459459459459,0.972972972972973,0.027027027027027084,0.8305084745762712,0.14845290800440125,"{""val_acc_selective"": 0.8305084745762712, ""test_acc_mlp"": 0.9459459459459459, ""test_acc_selective"": 0.972972972972973, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.5, ""b3"": 0.3, ""b4"": 0.4, ""b5"": 0.2, ""b6"": 0.0}, ""feature_knn_k"": 10, ""mean_gate_prob_test"": 0.35539311170578003, ""fraction_test_gate_above_0.5"": 0.02702702702702703}"
texas,2,133900,BASELINE_SGC,0.8378378378378378,0.8378378378378378,0.0,0.8305084745762712,0.33408384899667,"{""threshold"": 0.05, ""weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.0, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""frac_uncertain"": 0.0, ""frac_changed"": 0.0}"
texas,2,133900,MLP_ONLY,0.8378378378378378,0.8378378378378378,0.0,,0.0,{}
texas,2,133900,V1_RELIABILITY,0.8378378378378378,0.8378378378378378,0.0,0.8305084745762712,0.01332150399684906,"{""val_acc_selective"": 0.8305084745762712, ""test_acc_mlp"": 0.8378378378378378, ""test_acc_selective"": 0.8378378378378378, ""selected_threshold"": 0.05, ""selected_reliability_threshold"": 0.5, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.0, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""fraction_test_uncertain"": 0.0, ""fraction_test_reliable"": 0.1891891891891892, ""fraction_test_corrected"": 0.0, ""fraction_test_changed"": 0.0}"
texas,2,133900,V2_MULTIBRANCH,0.8378378378378378,0.8378378378378378,0.0,0.8305084745762712,0.00943041300342884,"{""val_acc_selective"": 0.8305084745762712, ""test_acc_mlp"": 0.8378378378378378, ""test_acc_selective"": 0.8378378378378378, ""selected_threshold"": 0.05, ""selected_reliability_threshold"": 0.3, ""selected_full_weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.0, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""fraction_test_feat_branch"": 0.0, ""fraction_test_full_branch"": 0.0, ""fraction_test_no_correct"": 1.0}"
texas,2,133900,V3_LEARNED_MIX,0.8378378378378378,0.8378378378378378,0.0,0.8305084745762712,0.036294669000199065,"{""val_acc_selective"": 0.8305084745762712, ""test_acc_mlp"": 0.8378378378378378, ""test_acc_selective"": 0.8378378378378378, ""mean_gate_prob_test"": 0.33323991298675537, ""fraction_test_gate_above_0.5"": 0.02702702702702703}"
texas,2,133900,V4_ENTROPY_GATE,0.8378378378378378,0.8378378378378378,0.0,0.8305084745762712,0.006476982001913711,"{""val_acc_selective"": 0.8305084745762712, ""test_acc_mlp"": 0.8378378378378378, ""test_acc_selective"": 0.8378378378378378, ""selected_entropy_threshold"": 1.2395017947559628, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.6, ""b3"": 0.0, ""b4"": 0.5, ""b5"": 0.3, ""b6"": 0.0}, ""fraction_test_uncertain"": 0.02702702702702703, ""fraction_test_changed"": 0.0}"
texas,2,133900,V5_KNN_ENHANCED,0.8378378378378378,0.8378378378378378,0.0,0.8305084745762712,0.00945663200400304,"{""val_acc_selective"": 0.8305084745762712, ""test_acc_mlp"": 0.8378378378378378, ""test_acc_selective"": 0.8378378378378378, ""selected_threshold"": 0.05, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.5, ""b3"": 0.4, ""b4"": 0.3, ""b5"": 0.2, ""b6"": 0.0}, ""feature_knn_k"": 10, ""fraction_test_uncertain"": 0.0, ""fraction_test_changed"": 0.0}"
texas,2,133900,V6_COMBO,0.8378378378378378,0.8378378378378378,0.0,0.8305084745762712,0.15050398799940012,"{""val_acc_selective"": 0.8305084745762712, ""test_acc_mlp"": 0.8378378378378378, ""test_acc_selective"": 0.8378378378378378, ""selected_weights"": {""b1"": 1.0, ""b2"": 0.5, ""b3"": 0.3, ""b4"": 0.4, ""b5"": 0.2, ""b6"": 0.0}, ""feature_knn_k"": 10, ""mean_gate_prob_test"": 0.3185415267944336, ""fraction_test_gate_above_0.5"": 0.0}"
